"subid","trial","item","goal","true_state","positivity","utterance"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GM6G9ZBKNXEP7ELG8IKIZH8L13MT5.json",6,"poem","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GM6G9ZBKNXEP7ELG8IKIZH8L13MT5.json",7,"cake","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GM6G9ZBKNXEP7ELG8IKIZH8L13MT5.json",8,"solo","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GM6G9ZBKNXEP7ELG8IKIZH8L13MT5.json",9,"recital","both","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GM6G9ZBKNXEP7ELG8IKIZH8L13MT5.json",10,"review","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GM6G9ZBKNXEP7ELG8IKIZH8L13MT5.json",11,"cookie","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GM6G9ZBKNXEP7ELG8IKIZH8L13MT5.json",12,"monologue","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUUPF9U.json",1,"film","both","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUUPF9U.json",2,"presentation","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUUPF9U.json",3,"solo","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUUPF9U.json",4,"recital","both","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUUPF9U.json",5,"dance","informative","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUUPF9U.json",6,"cake","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUUPF9U.json",7,"poem","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUUPF9U.json",8,"song","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUUPF9U.json",9,"app","social","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUUPF9U.json",10,"review","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUUPF9U.json",11,"painting","social","heart2","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUUPF9U.json",12,"monologue","social","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IHR8NYAM710TPW8TN94RVZBAAO4PK.json",1,"monologue","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IHR8NYAM710TPW8TN94RVZBAAO4PK.json",2,"presentation","social","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IHR8NYAM710TPW8TN94RVZBAAO4PK.json",3,"review","social","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IHR8NYAM710TPW8TN94RVZBAAO4PK.json",4,"song","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IHR8NYAM710TPW8TN94RVZBAAO4PK.json",5,"painting","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IHR8NYAM710TPW8TN94RVZBAAO4PK.json",6,"cookie","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IHR8NYAM710TPW8TN94RVZBAAO4PK.json",7,"cake","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IHR8NYAM710TPW8TN94RVZBAAO4PK.json",8,"film","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IHR8NYAM710TPW8TN94RVZBAAO4PK.json",9,"recital","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IHR8NYAM710TPW8TN94RVZBAAO4PK.json",10,"dance","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IHR8NYAM710TPW8TN94RVZBAAO4PK.json",11,"solo","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IHR8NYAM710TPW8TN94RVZBAAO4PK.json",12,"poem","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I0Z3EG.json",1,"dance","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I0Z3EG.json",2,"app","social","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I0Z3EG.json",3,"cookie","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I0Z3EG.json",4,"song","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I0Z3EG.json",5,"monologue","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I0Z3EG.json",6,"review","both","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I0Z3EG.json",7,"painting","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I0Z3EG.json",8,"recital","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I0Z3EG.json",9,"poem","informative","heart1","neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I0Z3EG.json",10,"solo","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I0Z3EG.json",11,"film","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I0Z3EG.json",12,"cake","informative","heart3","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I3PE3N.json",1,"presentation","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I3PE3N.json",2,"monologue","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I3PE3N.json",3,"solo","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I3PE3N.json",4,"cake","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I3PE3N.json",5,"cookie","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I3PE3N.json",6,"painting","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I3PE3N.json",7,"app","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I3PE3N.json",8,"poem","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I3PE3N.json",9,"dance","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I3PE3N.json",10,"song","social","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I3PE3N.json",11,"film","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JRJSWSMQHLBE2OEKVOANE81I3PE3N.json",12,"recital","social","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4DF9.json",1,"cake","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4DF9.json",2,"solo","informative","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4DF9.json",3,"recital","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4DF9.json",4,"film","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4DF9.json",5,"review","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4DF9.json",6,"dance","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4DF9.json",7,"monologue","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4DF9.json",8,"song","social","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4DF9.json",9,"app","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4DF9.json",10,"painting","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4DF9.json",11,"presentation","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4DF9.json",12,"poem","both","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLHTFD4.json",1,"recital","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLHTFD4.json",2,"dance","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLHTFD4.json",3,"cookie","informative","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLHTFD4.json",4,"presentation","informative","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLHTFD4.json",5,"poem","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLHTFD4.json",6,"song","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLHTFD4.json",7,"solo","social","heart1","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLHTFD4.json",8,"cake","social","heart0","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLHTFD4.json",9,"painting","both","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLHTFD4.json",10,"film","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLHTFD4.json",11,"monologue","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLHTFD4.json",12,"review","both","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K3R2QNK8B3EI0AGR44PI9XQ4JT9UG.json",1,"film","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K3R2QNK8B3EI0AGR44PI9XQ4JT9UG.json",2,"app","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K3R2QNK8B3EI0AGR44PI9XQ4JT9UG.json",3,"cake","social","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K3R2QNK8B3EI0AGR44PI9XQ4JT9UG.json",4,"presentation","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K3R2QNK8B3EI0AGR44PI9XQ4JT9UG.json",5,"song","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K3R2QNK8B3EI0AGR44PI9XQ4JT9UG.json",6,"painting","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K3R2QNK8B3EI0AGR44PI9XQ4JT9UG.json",7,"dance","both","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K3R2QNK8B3EI0AGR44PI9XQ4JT9UG.json",8,"cookie","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K3R2QNK8B3EI0AGR44PI9XQ4JT9UG.json",9,"recital","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K3R2QNK8B3EI0AGR44PI9XQ4JT9UG.json",10,"review","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K3R2QNK8B3EI0AGR44PI9XQ4JT9UG.json",11,"poem","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K3R2QNK8B3EI0AGR44PI9XQ4JT9UG.json",12,"solo","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KAKFY4PGU2NU7Q0GEE18T6TAT63IP.json",1,"app","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KAKFY4PGU2NU7Q0GEE18T6TAT63IP.json",2,"review","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KAKFY4PGU2NU7Q0GEE18T6TAT63IP.json",3,"presentation","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KAKFY4PGU2NU7Q0GEE18T6TAT63IP.json",4,"solo","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KAKFY4PGU2NU7Q0GEE18T6TAT63IP.json",5,"dance","social","heart0","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KAKFY4PGU2NU7Q0GEE18T6TAT63IP.json",6,"recital","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KAKFY4PGU2NU7Q0GEE18T6TAT63IP.json",7,"painting","social","heart1","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KAKFY4PGU2NU7Q0GEE18T6TAT63IP.json",8,"song","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KAKFY4PGU2NU7Q0GEE18T6TAT63IP.json",9,"monologue","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KAKFY4PGU2NU7Q0GEE18T6TAT63IP.json",10,"cookie","informative","heart3","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KAKFY4PGU2NU7Q0GEE18T6TAT63IP.json",11,"film","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KAKFY4PGU2NU7Q0GEE18T6TAT63IP.json",12,"poem","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYAT2UL.json",1,"painting","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYAT2UL.json",2,"poem","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYAT2UL.json",3,"cookie","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYAT2UL.json",4,"song","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYAT2UL.json",5,"recital","informative","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYAT2UL.json",6,"app","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYAT2UL.json",7,"review","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYAT2UL.json",8,"presentation","informative","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYAT2UL.json",9,"cake","social","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYAT2UL.json",10,"monologue","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYAT2UL.json",11,"dance","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYAT2UL.json",12,"solo","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LPW2N6LKT2VHD84OER86TSOILL5US.json",1,"song","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LPW2N6LKT2VHD84OER86TSOILL5US.json",2,"poem","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LPW2N6LKT2VHD84OER86TSOILL5US.json",3,"solo","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LPW2N6LKT2VHD84OER86TSOILL5US.json",4,"dance","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LPW2N6LKT2VHD84OER86TSOILL5US.json",5,"app","social","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LPW2N6LKT2VHD84OER86TSOILL5US.json",6,"film","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LPW2N6LKT2VHD84OER86TSOILL5US.json",7,"monologue","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LPW2N6LKT2VHD84OER86TSOILL5US.json",8,"cookie","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LPW2N6LKT2VHD84OER86TSOILL5US.json",9,"painting","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LPW2N6LKT2VHD84OER86TSOILL5US.json",10,"recital","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LPW2N6LKT2VHD84OER86TSOILL5US.json",11,"cake","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LPW2N6LKT2VHD84OER86TSOILL5US.json",12,"review","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LRLIPTPEQ9EKNF9PWEN8HZC8ADAKZ.json",1,"solo","both","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LRLIPTPEQ9EKNF9PWEN8HZC8ADAKZ.json",2,"dance","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LRLIPTPEQ9EKNF9PWEN8HZC8ADAKZ.json",3,"film","both","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LRLIPTPEQ9EKNF9PWEN8HZC8ADAKZ.json",4,"cake","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LRLIPTPEQ9EKNF9PWEN8HZC8ADAKZ.json",5,"poem","informative","heart0","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LRLIPTPEQ9EKNF9PWEN8HZC8ADAKZ.json",6,"song","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LRLIPTPEQ9EKNF9PWEN8HZC8ADAKZ.json",7,"monologue","informative","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LRLIPTPEQ9EKNF9PWEN8HZC8ADAKZ.json",8,"presentation","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LRLIPTPEQ9EKNF9PWEN8HZC8ADAKZ.json",9,"cookie","social","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LRLIPTPEQ9EKNF9PWEN8HZC8ADAKZ.json",10,"review","social","heart2","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LRLIPTPEQ9EKNF9PWEN8HZC8ADAKZ.json",11,"recital","social","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LRLIPTPEQ9EKNF9PWEN8HZC8ADAKZ.json",12,"painting","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LYA37P8IQNJ3XK1VAEJ3SJIQSYKB4.json",1,"dance","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LYA37P8IQNJ3XK1VAEJ3SJIQSYKB4.json",2,"song","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LYA37P8IQNJ3XK1VAEJ3SJIQSYKB4.json",3,"poem","social","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LYA37P8IQNJ3XK1VAEJ3SJIQSYKB4.json",4,"cake","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LYA37P8IQNJ3XK1VAEJ3SJIQSYKB4.json",5,"presentation","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LYA37P8IQNJ3XK1VAEJ3SJIQSYKB4.json",6,"recital","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LYA37P8IQNJ3XK1VAEJ3SJIQSYKB4.json",7,"solo","both","heart0","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LYA37P8IQNJ3XK1VAEJ3SJIQSYKB4.json",8,"app","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LYA37P8IQNJ3XK1VAEJ3SJIQSYKB4.json",9,"monologue","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LYA37P8IQNJ3XK1VAEJ3SJIQSYKB4.json",10,"painting","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LYA37P8IQNJ3XK1VAEJ3SJIQSYKB4.json",11,"review","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LYA37P8IQNJ3XK1VAEJ3SJIQSYKB4.json",12,"film","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M1CVSFP6050VQD421YK43BL7DFAQV.json",1,"presentation","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M1CVSFP6050VQD421YK43BL7DFAQV.json",2,"cake","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M1CVSFP6050VQD421YK43BL7DFAQV.json",3,"recital","social","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M1CVSFP6050VQD421YK43BL7DFAQV.json",4,"song","social","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M1CVSFP6050VQD421YK43BL7DFAQV.json",5,"review","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M1CVSFP6050VQD421YK43BL7DFAQV.json",6,"poem","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M1CVSFP6050VQD421YK43BL7DFAQV.json",7,"dance","both","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M1CVSFP6050VQD421YK43BL7DFAQV.json",8,"cookie","both","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M1CVSFP6050VQD421YK43BL7DFAQV.json",9,"app","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M1CVSFP6050VQD421YK43BL7DFAQV.json",10,"solo","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M1CVSFP6050VQD421YK43BL7DFAQV.json",11,"film","informative","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M1CVSFP6050VQD421YK43BL7DFAQV.json",12,"painting","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MH9DQ757WCTXAXO5AAZAQJD8TYUGW.json",1,"review","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MH9DQ757WCTXAXO5AAZAQJD8TYUGW.json",2,"cake","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MH9DQ757WCTXAXO5AAZAQJD8TYUGW.json",3,"painting","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MH9DQ757WCTXAXO5AAZAQJD8TYUGW.json",4,"dance","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MH9DQ757WCTXAXO5AAZAQJD8TYUGW.json",5,"monologue","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MH9DQ757WCTXAXO5AAZAQJD8TYUGW.json",6,"cookie","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MH9DQ757WCTXAXO5AAZAQJD8TYUGW.json",7,"poem","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MH9DQ757WCTXAXO5AAZAQJD8TYUGW.json",8,"presentation","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MH9DQ757WCTXAXO5AAZAQJD8TYUGW.json",9,"recital","social","heart0","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MH9DQ757WCTXAXO5AAZAQJD8TYUGW.json",10,"film","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MH9DQ757WCTXAXO5AAZAQJD8TYUGW.json",11,"song","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MH9DQ757WCTXAXO5AAZAQJD8TYUGW.json",12,"solo","social","heart1","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MRNMEIQW56N2003U6HQDIKXIAPDLB.json",1,"film","informative","heart2","no_neg","good"
